Vale of Glamorgan,2020-03-22,1,12,9.0,13,170
Pembrokeshire,2020-04-07,6,81,64.4,20,414
Newport,2020-03-11,1,2,1.3,7,34
Outside Wales,2020-06-30,0,135,,12,969
Neath Port Talbot,2020-02-08,0,0,0.0,1,2
Powys,2020-04-25,2,165,124.60000000000001,19,610
Vale of Glamorgan,2020-10-06,8,1042,780.0,257,24044
Swansea,2020-02-13,0,0,0.0,0,3
Vale of Glamorgan,2020-03-21,5,11,8.200000000000001,25,157
Swansea,2020-05-25,4,1277,517.0,123,6694
Outside Wales,2020-06-29,0,135,,11,957
Neath Port Talbot,2020-02-07,0,0,0.0,1,1
Powys,2020-04-24,3,163,123.10000000000001,16,591
Vale of Glamorgan,2020-10-05,13,1034,774.0,316,23787
Rhondda Cynon Taf,2020-11-20,127,9453,3918.1000000000004,775,80433
Outside Wales,2020-10-14,60,1818,,422,14530
Newport,2020-03-10,0,1,0.6000000000000001,2,27
Swansea,2020-02-12,0,0,0.0,0,3
Outside Wales,2020-06-28,0,135,,7,946
Swansea,2020-11-22,82,6771,2741.4,344,66629
Powys,2020-04-23,3,160,120.80000000000001,18,575
Vale of Glamorgan,2020-03-20,1,6,4.5,25,132
Vale of Glamorgan,2020-10-04,13,1021,764.3000000000001,186,23471
Swansea,2020-05-24,3,1273,515.4,249,6571
Powys,2020-08-18,3,368,277.90000000000003,85,9743
Outside Wales,2020-06-27,1,135,,18,939
Vale of Glamorgan,2020-03-19,2,5,3.7,17,107
Powys,2020-04-22,3,157,118.5,18,557
Outside Wales,2020-10-13,88,1758,,504,14108
Newport,2020-03-09,0,1,0.6000000000000001,0,25
Swansea,2020-02-11,0,0,0.0,0,3
Rhondda Cynon Taf,2020-11-19,94,9326,3865.5,667,79658
Vale of Glamorgan,2020-10-03,14,1008,754.6,157,23285
Pembrokeshire,2020-04-06,13,75,59.6,27,394
Outside Wales,2020-06-26,0,134,,20,921
Powys,2020-04-21,7,154,116.30000000000001,18,539
Vale of Glamorgan,2020-03-18,2,3,2.2,7,90
Swansea,2020-05-23,12,1270,514.2,317,6322
Outside Wales,2020-10-12,84,1670,,538,13604
Neath Port Talbot,2020-02-06,0,0,0.0,0,0
Swansea,2020-02-10,0,0,0.0,0,3
Vale of Glamorgan,2020-10-02,12,994,744.1,263,23128
Swansea,2020-11-21,65,6689,2708.2000000000003,346,66285
Pembrokeshire,2020-04-05,10,62,49.300000000000004,25,367
Powys,2020-04-20,3,147,111.0,25,521
Swansea,2020-02-09,0,0,0.0,0,3
Swansea,2020-05-22,0,1258,509.3,148,6005
Newport,2020-03-08,1,1,0.6000000000000001,1,25
Rhondda Cynon Taf,2020-11-18,84,9232,3826.5,709,78991
Vale of Glamorgan,2020-10-01,11,982,735.1,238,22865
Vale of Glamorgan,2020-03-17,0,1,0.7000000000000001,14,83
Outside Wales,2020-06-25,2,134,,22,901
Powys,2020-04-19,3,144,108.7,11,496
Outside Wales,2020-10-11,67,1586,,341,13066
Pembrokeshire,2020-04-04,4,52,41.300000000000004,13,342
Swansea,2020-05-21,2,1258,509.3,158,5857
Swansea,2020-11-20,78,6624,2681.9,612,65939
Rhondda Cynon Taf,2020-11-17,121,9148,3791.7000000000003,759,78282
Outside Wales,2020-10-10,64,1519,,281,12725
Powys,2020-04-18,15,141,106.5,28,485
Vale of Glamorgan,2020-03-16,0,1,0.7000000000000001,6,69
Swansea,2020-02-08,0,0,0.0,1,3
Vale of Glamorgan,2020-09-30,13,971,726.9000000000001,366,22627
Outside Wales,2020-06-24,0,132,,12,879
Newport,2020-03-07,0,0,0.0,0,24
Powys,2020-04-17,3,126,95.10000000000001,8,457
Pembrokeshire,2020-04-03,9,48,38.2,19,329
Swansea,2020-11-19,89,6546,2650.3,544,65327
Outside Wales,2020-10-09,99,1455,,563,12444
Neath Port Talbot,2020-02-05,0,0,0.0,0,0
Swansea,2020-05-20,1,1256,508.5,186,5699
Swansea,2020-02-07,0,0,0.0,2,2
Newport,2020-03-06,0,0,0.0,0,24
Rhondda Cynon Taf,2020-11-16,102,9027,3741.5,792,77523
Powys,2020-08-17,1,365,275.6,201,9658
Rhondda Cynon Taf,2020-05-21,19,1546,640.8000000000001,214,5741
Vale of Glamorgan,2020-03-15,0,1,0.7000000000000001,6,63
Outside Wales,2020-10-08,98,1356,,682,11881
Powys,2020-04-16,2,123,92.9,9,449
Newport,2020-03-05,0,0,0.0,0,24
Rhondda Cynon Taf,2020-11-15,76,8925,3699.3,399,76731
Vale of Glamorgan,2020-09-29,9,958,717.1,265,22261
Neath Port Talbot,2020-02-04,0,0,0.0,0,0
Outside Wales,2020-06-23,2,132,,14,867
Swansea,2020-05-19,10,1255,508.1,157,5513
Pembrokeshire,2020-04-02,6,39,31.0,12,310
Swansea,2020-11-18,101,6457,2614.2000000000003,676,64783
Powys,2020-04-15,6,121,91.4,18,440
Swansea,2020-02-06,0,0,0.0,0,0
Newport,2020-03-04,0,0,0.0,4,24
Outside Wales,2020-06-22,2,130,,24,853
Rhondda Cynon Taf,2020-11-14,66,8849,3667.8,347,76332
Outside Wales,2020-10-07,153,1258,,822,11199
Vale of Glamorgan,2020-03-14,1,1,0.7000000000000001,8,57
Pembrokeshire,2020-04-01,3,33,26.200000000000003,25,298
Swansea,2020-05-18,14,1245,504.1,113,5356
Vale of Glamorgan,2020-09-28,10,949,710.4000000000001,258,21996
Neath Port Talbot,2020-02-03,0,0,0.0,0,0
Powys,2020-04-14,8,115,86.80000000000001,14,422
Rhondda Cynon Taf,2020-11-13,85,8783,3640.4,661,75985
Powys,2020-08-16,1,364,274.90000000000003,40,9457
Outside Wales,2020-06-21,1,128,,18,829
Newport,2020-03-03,0,0,0.0,5,20
Swansea,2020-02-05,0,0,0.0,0,0
Outside Wales,2020-10-06,75,1105,,599,10377
Rhondda Cynon Taf,2020-05-20,14,1527,632.9000000000001,163,5527
Swansea,2020-11-17,100,6356,2573.4,724,64107
Swansea,2020-05-17,3,1231,498.40000000000003,67,5243
Pembrokeshire,2020-03-31,4,30,23.8,20,273
Powys,2020-04-13,10,107,80.80000000000001,18,408
Vale of Glamorgan,2020-09-27,6,939,702.9000000000001,139,21738
Rhondda Cynon Taf,2020-11-12,82,8698,3605.2000000000003,598,75324
Newport,2020-12-09,1,4601,2974.6000000000004,2,48634
Newport,2020-03-02,0,0,0.0,4,15
Swansea,2020-05-16,1,1228,497.20000000000005,50,5176
Vale of Glamorgan,2020-03-13,0,0,0.0,13,49
Outside Wales,2020-10-05,111,1030,,832,9778
Outside Wales,2020-06-20,0,127,,7,811
Powys,2020-04-12,2,97,73.2,6,390
Pembrokeshire,2020-03-30,5,26,20.700000000000003,15,253
Swansea,2020-02-04,0,0,0.0,0,0
Rhondda Cynon Taf,2020-11-11,101,8616,3571.2000000000003,574,74726
Swansea,2020-11-16,96,6256,2532.9,554,63383
Newport,2020-12-08,26,4600,2974.0,90,48632
Powys,2020-08-15,0,363,274.1,54,9417
Vale of Glamorgan,2020-09-26,14,933,698.4000000000001,186,21599
Powys,2020-04-11,3,95,71.7,10,384
Vale of Glamorgan,2020-03-12,0,0,0.0,2,36
Newport,2020-03-01,0,0,0.0,0,11
Swansea,2020-05-15,5,1227,496.8,204,5126
Swansea,2020-02-03,0,0,0.0,0,0
Rhondda Cynon Taf,2020-11-10,119,8515,3529.3,678,74152
Outside Wales,2020-10-04,98,919,,669,8946
Newport,2020-12-07,198,4574,2957.1000000000004,702,48542
Vale of Glamorgan,2020-09-25,12,919,687.9000000000001,270,21413
Newport,2020-02-29,0,0,0.0,0,11
Powys,2020-04-10,8,92,69.5,16,374
Vale of Glamorgan,2020-03-11,0,0,0.0,6,34
Outside Wales,2020-06-19,0,127,,5,804
Swansea,2020-05-14,3,1222,494.8,170,4922
Pembrokeshire,2020-03-29,1,21,16.7,20,238
Torfaen,2020-12-09,0,2688,2860.8,0,28150
Swansea,2020-11-15,65,6160,2494.0,356,62829
Outside Wales,2020-10-03,96,821,,553,8277
Vale of Glamorgan,2020-09-24,12,907,679.0,297,21143
Rhondda Cynon Taf,2020-11-09,99,8396,3480.0,628,73474
Powys,2020-04-09,11,84,63.400000000000006,26,358
Newport,2020-12-06,123,4376,2829.1000000000004,513,47840
Vale of Glamorgan,2020-03-10,0,0,0.0,0,28
Newport,2020-02-28,0,0,0.0,3,11
Swansea,2020-11-14,59,6095,2467.7000000000003,300,62473
Outside Wales,2020-06-18,1,127,,11,799
Outside Wales,2020-10-02,96,725,,826,7724
Torfaen,2020-12-08,15,2688,2860.8,45,28150
Vale of Glamorgan,2020-09-23,4,895,670.0,321,20846
Powys,2020-04-08,4,73,55.1,15,332
Swansea,2020-05-13,8,1219,493.5,179,4752
Vale of Glamorgan,2020-03-09,0,0,0.0,0,28
Newport,2020-02-27,0,0,0.0,3,8
Swansea,2020-11-13,96,6036,2443.8,603,62173
Pembrokeshire,2020-03-28,2,20,15.9,10,218
Outside Wales,2020-06-17,0,126,,9,788
Outside Wales,2020-10-01,127,629,,877,6898
Rhondda Cynon Taf,2020-11-08,104,8297,3439.0,387,72846
Newport,2020-12-05,128,4253,2749.6000000000004,497,47327
Vale of Glamorgan,2020-09-22,7,891,667.0,239,20525
Powys,2020-04-07,4,69,52.1,14,317
Torfaen,2020-12-07,83,2673,2844.8,423,28105
Newport,2020-02-26,0,0,0.0,0,5
Swansea,2020-11-12,105,5940,2404.9,611,61570
Vale of Glamorgan,2020-03-08,0,0,0.0,0,28
Pembrokeshire,2020-03-27,3,18,14.3,17,208
Outside Wales,2020-06-16,1,126,,8,779
Rhondda Cynon Taf,2020-11-07,64,8193,3395.9,344,72459
Vale of Glamorgan,2020-09-21,3,884,661.7,310,20286
Outside Wales,2020-09-30,138,502,,1000,6021
Powys,2020-04-06,5,65,49.1,16,303
Swansea,2020-05-12,3,1211,490.3,99,4573
Vale of Glamorgan,2020-03-07,0,0,0.0,0,28
Newport,2020-12-04,110,4125,2666.9,674,46830
Swansea,2020-11-11,63,5835,2362.4,471,60959
Torfaen,2020-12-06,48,2590,2756.5,280,27682
Newport,2020-02-25,0,0,0.0,0,5
Pembrokeshire,2020-03-26,3,15,11.9,20,191
Powys,2020-04-05,5,60,45.300000000000004,11,287
Outside Wales,2020-09-29,55,364,,467,5021
Rhondda Cynon Taf,2020-11-06,137,8129,3369.3,626,72115
Outside Wales,2020-06-15,1,125,,6,771
Vale of Glamorgan,2020-03-06,0,0,0.0,1,28
Swansea,2020-11-10,97,5772,2336.9,602,60488
Torfaen,2020-12-05,49,2542,2705.4,288,27402
Vale of Glamorgan,2020-09-20,6,881,659.5,209,19976
Swansea,2020-05-11,10,1208,489.1,219,4474
Newport,2020-12-03,122,4015,2595.7000000000003,676,46156
Newport,2020-02-24,0,0,0.0,0,5
Pembrokeshire,2020-03-25,4,12,9.5,14,171
Vale of Glamorgan,2020-03-05,0,0,0.0,3,27
Outside Wales,2020-06-14,0,124,,19,765
Rhondda Cynon Taf,2020-11-05,128,7992,3312.6000000000004,565,71489
Wrexham,2020-04-03,3,51,37.5,23,297
Powys,2020-04-04,7,55,41.5,19,276
Torfaen,2020-12-04,75,2493,2653.2000000000003,471,27114
Newport,2020-02-23,0,0,0.0,0,5
Vale of Glamorgan,2020-09-19,4,875,655.0,162,19767
Outside Wales,2020-09-28,33,309,,235,4554
Pembrokeshire,2020-03-24,0,8,6.4,14,157
Newport,2020-12-02,110,3893,2516.9,696,45480
Swansea,2020-05-10,14,1198,485.0,165,4255
Swansea,2020-11-09,82,5675,2297.6,493,59886
Swansea,2020-08-28,8,1378,557.9,299,23928
Outside Wales,2020-06-13,1,124,,8,746
Powys,2020-04-03,1,48,36.2,15,257
Rhondda Cynon Taf,2020-11-04,146,7864,3259.5,695,70924
Vale of Glamorgan,2020-03-04,0,0,0.0,0,24
Swansea,2020-11-08,75,5593,2264.4,292,59393
Vale of Glamorgan,2020-09-18,11,871,652.0,269,19605
Newport,2020-12-01,121,3783,2445.8,579,44784
Swansea,2020-05-09,10,1184,479.40000000000003,92,4090
Torfaen,2020-12-03,79,2418,2573.4,452,26643
Rhondda Cynon Taf,2020-11-03,214,7718,3199.0,816,70229
Pembrokeshire,2020-03-23,3,8,6.4,12,143
Swansea,2020-11-07,61,5518,2234.1,302,59101
Powys,2020-04-02,2,47,35.5,12,242
Outside Wales,2020-06-12,0,123,,20,738
Swansea,2020-05-08,6,1174,475.3,71,3998
Newport,2020-11-30,82,3662,2367.5,571,44205
Newport,2020-02-22,0,0,0.0,0,5
Outside Wales,2020-09-27,17,276,,99,4319
Vale of Glamorgan,2020-09-17,11,860,643.8000000000001,261,19336
Vale of Glamorgan,2020-03-03,0,0,0.0,4,24
Torfaen,2020-12-02,51,2339,2489.3,386,26191
Powys,2020-04-01,6,45,34.0,10,230
Outside Wales,2020-06-11,0,123,,5,718
Swansea,2020-11-06,78,5457,2209.4,638,58799
Newport,2020-11-29,50,3580,2314.5,358,43634
Newport,2020-02-21,0,0,0.0,0,5
Outside Wales,2020-09-26,22,259,,119,4220
Vale of Glamorgan,2020-09-16,3,849,635.5,328,19075
Rhondda Cynon Taf,2020-11-02,213,7504,3110.3,798,69413
Pembrokeshire,2020-03-22,2,5,4.0,20,131
Swansea,2020-05-07,9,1168,472.90000000000003,97,3927
Torfaen,2020-12-01,63,2288,2435.1,428,25805
Swansea,2020-11-05,93,5379,2177.8,616,58161
Powys,2020-03-31,4,39,29.400000000000002,21,220
Vale of Glamorgan,2020-03-02,0,0,0.0,4,20
Vale of Glamorgan,2020-09-15,5,846,633.3000000000001,250,18747
Rhondda Cynon Taf,2020-11-01,168,7291,3022.0,462,68615
Outside Wales,2020-06-10,0,123,,9,713
Pembrokeshire,2020-03-21,2,3,2.4000000000000004,14,111
Torfaen,2020-11-30,72,2225,2368.0,420,25377
Swansea,2020-11-04,105,5286,2140.1,684,57545
Powys,2020-03-30,10,35,26.400000000000002,25,199
Outside Wales,2020-09-25,19,237,,141,4101
Vale of Glamorgan,2020-03-01,0,0,0.0,0,16
Newport,2020-11-28,66,3530,2282.2000000000003,373,43276
Newport,2020-02-20,0,0,0.0,0,5
Vale of Glamorgan,2020-09-14,1,841,629.6,265,18497
Swansea,2020-05-06,6,1159,469.20000000000005,92,3830
Powys,2020-03-29,3,25,18.900000000000002,9,174
Torfaen,2020-11-29,34,2153,2291.4,180,24957
Vale of Glamorgan,2020-02-29,0,0,0.0,2,16
Outside Wales,2020-06-09,0,123,,12,704
Newport,2020-02-19,0,0,0.0,0,5
Outside Wales,2020-09-24,10,218,,165,3960
Swansea,2020-11-03,134,5181,2097.6,669,56861
Vale of Glamorgan,2020-09-13,4,840,628.8000000000001,174,18232
Rhondda Cynon Taf,2020-10-31,147,7123,2952.4,459,68153
Pembrokeshire,2020-03-20,0,1,0.8,11,97
Swansea,2020-05-05,11,1153,466.8,107,3738
Powys,2020-03-28,1,22,16.6,6,165
Newport,2020-11-27,55,3464,2239.5,458,42903
Vale of Glamorgan,2020-02-28,0,0,0.0,0,14
Outside Wales,2020-09-23,13,208,,152,3795
Newport,2020-02-18,0,0,0.0,0,5
Rhondda Cynon Taf,2020-10-30,200,6976,2891.4,805,67694
Swansea,2020-11-02,124,5047,2043.4,671,56192
Torfaen,2020-11-28,29,2119,2255.2000000000003,168,24777
Swansea,2020-05-04,12,1142,462.40000000000003,80,3631
Powys,2020-03-27,1,21,15.9,13,159
Outside Wales,2020-06-08,1,123,,11,692
Pembrokeshire,2020-03-19,0,1,0.8,11,86
Newport,2020-11-26,88,3409,2204.0,500,42445
Vale of Glamorgan,2020-09-12,3,836,625.8000000000001,197,18058
Newport,2020-02-17,0,0,0.0,0,5
Swansea,2020-11-01,131,4923,1993.2,475,55521
Torfaen,2020-11-27,61,2090,2224.3,330,24609
Vale of Glamorgan,2020-02-27,0,0,0.0,1,14
Swansea,2020-05-03,5,1130,457.5,69,3551
Powys,2020-03-26,2,20,15.100000000000001,21,146
Outside Wales,2020-09-22,8,195,,124,3643
Rhondda Cynon Taf,2020-10-29,223,6776,2808.5,825,66889
Vale of Glamorgan,2020-09-11,0,833,623.6,268,17861
Pembrokeshire,2020-03-18,0,1,0.8,5,75
Outside Wales,2020-06-07,0,122,,7,681
Newport,2020-02-16,0,0,0.0,0,5
Newport,2020-11-25,80,3321,2147.1,541,41945
Swansea,2020-05-02,11,1125,455.5,91,3482
Powys,2020-03-25,2,18,13.600000000000001,12,125
Swansea,2020-10-31,85,4792,1940.1000000000001,276,55046
Rhondda Cynon Taf,2020-10-28,192,6553,2716.1000000000004,677,66064
Outside Wales,2020-06-06,0,122,,17,674
Pembrokeshire,2020-03-17,0,1,0.8,12,70
Torfaen,2020-11-26,57,2029,2159.4,364,24279
Newport,2020-02-15,0,0,0.0,1,5
Newport,2020-11-24,68,3241,2095.3,489,41404
Outside Wales,2020-09-21,8,187,,114,3519
Powys,2020-03-24,3,16,12.100000000000001,12,113
Vale of Glamorgan,2020-02-26,0,0,0.0,3,13
Swansea,2020-10-30,164,4707,1905.7,591,54770
Torfaen,2020-11-25,75,1972,2098.7000000000003,344,23915
Swansea,2020-05-01,13,1114,451.0,101,3391
Newport,2020-02-14,0,0,0.0,2,4
Powys,2020-03-23,2,13,9.8,20,101
Outside Wales,2020-09-20,10,179,,87,3405
Rhondda Cynon Taf,2020-10-27,237,6361,2636.5,810,65387
Newport,2020-11-23,76,3173,2051.4,522,40915
Outside Wales,2020-06-05,0,122,,15,657
Swansea,2020-10-29,172,4543,1839.3000000000002,632,54179
Vale of Glamorgan,2020-09-10,3,833,623.6,322,17593
Pembrokeshire,2020-03-16,0,1,0.8,5,58
Swansea,2020-04-30,15,1101,445.8,96,3290
Vale of Glamorgan,2020-02-25,0,0,0.0,0,10
Powys,2020-03-22,0,11,8.3,5,81
Torfaen,2020-11-24,49,1897,2018.9,309,23571
Wrexham,2020-04-02,6,48,35.300000000000004,17,274
Newport,2020-02-13,0,0,0.0,0,2
Swansea,2020-10-28,163,4371,1769.7,574,53547
Newport,2020-11-22,58,3097,2002.2,297,40393
Swansea,2020-04-29,29,1086,439.70000000000005,126,3194
Outside Wales,2020-09-19,4,169,,63,3318
Powys,2020-03-21,0,11,8.3,4,76
Outside Wales,2020-06-04,1,122,,14,642
Vale of Glamorgan,2020-09-09,1,830,621.3000000000001,301,17271
Rhondda Cynon Taf,2020-10-26,210,6124,2538.3,792,64577
Swansea,2020-10-27,171,4208,1703.7,556,52973
Vale of Glamorgan,2020-02-24,0,0,0.0,0,10
Pembrokeshire,2020-03-15,0,1,0.8,4,53
Torfaen,2020-11-23,83,1848,1966.8000000000002,309,23262
Powys,2020-03-20,2,11,8.3,14,72
Vale of Glamorgan,2020-09-08,1,829,620.6,204,16970
Newport,2020-11-21,55,3039,1964.8000000000002,361,40096
Swansea,2020-04-28,17,1057,427.90000000000003,89,3068
Rhondda Cynon Taf,2020-10-25,136,5914,2451.3,381,63785
Outside Wales,2020-06-03,0,121,,15,628
Newport,2020-02-12,0,0,0.0,0,2
Vale of Glamorgan,2020-02-23,0,0,0.0,0,10
Pembrokeshire,2020-03-14,0,1,0.8,4,49
Outside Wales,2020-09-18,4,165,,109,3255
Powys,2020-03-19,0,9,6.800000000000001,3,58
Vale of Glamorgan,2020-09-07,1,828,619.8000000000001,236,16766
Torfaen,2020-11-22,42,1765,1878.4,156,22953
Rhondda Cynon Taf,2020-10-24,177,5778,2394.9,536,63404
Newport,2020-11-20,96,2984,1929.2,491,39735
Swansea,2020-08-27,7,1370,554.7,234,23629
Swansea,2020-04-27,13,1040,421.1,79,2979
Outside Wales,2020-06-02,1,121,,14,613
Powys,2020-03-18,0,9,6.800000000000001,2,55
Pembrokeshire,2020-03-13,0,1,0.8,4,45
Vale of Glamorgan,2020-02-22,0,0,0.0,0,10
Torfaen,2020-11-21,60,1723,1833.7,188,22797
Newport,2020-02-11,0,0,0.0,0,2
Swansea,2020-08-26,3,1363,551.8000000000001,387,23395
Vale of Glamorgan,2020-09-06,2,827,619.1,131,16530
Swansea,2020-04-26,14,1027,415.8,56,2900
Outside Wales,2020-09-17,8,161,,191,3146
Newport,2020-11-19,67,2888,1867.1000000000001,564,39244
Outside Wales,2020-06-01,0,120,,10,599
Powys,2020-03-17,0,9,6.800000000000001,11,53
Swansea,2020-08-25,2,1360,550.6,319,23008
Rhondda Cynon Taf,2020-10-23,181,5601,2321.5,753,62868
Vale of Glamorgan,2020-09-05,4,825,617.6,134,16399
Torfaen,2020-11-20,66,1663,1769.9,245,22609
Swansea,2020-04-25,9,1013,410.1,52,2844
Pembrokeshire,2020-03-12,1,1,0.8,10,41
Newport,2020-02-10,0,0,0.0,0,2
Outside Wales,2020-05-31,0,120,,2,589
Vale of Glamorgan,2020-02-21,0,0,0.0,0,10
Outside Wales,2020-09-16,4,153,,174,2955
Newport,2020-11-18,54,2821,1823.8000000000002,469,38680
Powys,2020-03-16,0,9,6.800000000000001,0,42
Swansea,2020-04-24,34,1004,406.5,138,2792
Vale of Glamorgan,2020-09-04,1,821,614.6,246,16265
Pembrokeshire,2020-03-11,0,0,0.0,2,31
Torfaen,2020-11-19,32,1597,1699.6000000000001,225,22364
Swansea,2020-08-24,1,1358,549.8000000000001,251,22689
Vale of Glamorgan,2020-02-20,0,0,0.0,0,10
Outside Wales,2020-05-30,0,120,,8,587
Outside Wales,2020-09-15,0,149,,157,2781
Rhondda Cynon Taf,2020-10-22,151,5420,2246.5,676,62115
Powys,2020-03-15,0,9,6.800000000000001,1,42
Newport,2020-11-17,64,2767,1788.9,389,38211
Newport,2020-02-09,0,0,0.0,0,2
Swansea,2020-04-23,38,970,392.70000000000005,154,2654
Pembrokeshire,2020-03-10,0,0,0.0,2,29
Vale of Glamorgan,2020-09-03,2,820,613.8000000000001,208,16019
Torfaen,2020-11-18,30,1565,1665.6000000000001,213,22139
Vale of Glamorgan,2020-02-19,0,0,0.0,2,10
Rhondda Cynon Taf,2020-10-21,171,5269,2183.9,744,61439
Outside Wales,2020-05-29,0,120,,10,579
Powys,2020-03-14,0,9,6.800000000000001,1,41
Outside Wales,2020-09-14,2,149,,84,2624
Newport,2020-11-16,55,2703,1747.5,393,37822
Pembrokeshire,2020-03-09,0,0,0.0,1,27
Vale of Glamorgan,2020-09-02,2,818,612.3000000000001,284,15811
Vale of Glamorgan,2020-02-18,0,0,0.0,1,8
Swansea,2020-04-22,29,932,377.3,96,2500
Torfaen,2020-11-17,38,1535,1633.7,284,21926
Rhondda Cynon Taf,2020-05-19,16,1513,627.1,128,5364
Newport,2020-02-08,0,0,0.0,1,2
Powys,2020-03-13,4,9,6.800000000000001,7,40
Outside Wales,2020-05-28,0,120,,8,569
Outside Wales,2020-09-13,0,147,,22,2540
Rhondda Cynon Taf,2020-10-20,185,5098,2113.0,833,60695
Swansea,2020-08-23,1,1357,549.4,129,22438
Newport,2020-11-15,41,2648,1712.0,281,37429
Vale of Glamorgan,2020-09-01,1,816,610.8000000000001,232,15527
Vale of Glamorgan,2020-02-17,0,0,0.0,0,7
Torfaen,2020-11-16,35,1497,1593.2,202,21642
Newport,2020-02-07,0,0,0.0,1,1
Swansea,2020-04-21,33,903,365.6,110,2404
Powys,2020-03-12,2,5,3.8000000000000003,5,33
Pembrokeshire,2020-03-08,0,0,0.0,0,26
Outside Wales,2020-05-27,0,120,,8,561
Outside Wales,2020-09-12,1,147,,17,2518
Newport,2020-11-14,31,2607,1685.5,196,37148
Vale of Glamorgan,2020-02-16,0,0,0.0,0,7
Vale of Glamorgan,2020-08-31,4,815,610.1,138,15295
Rhondda Cynon Taf,2020-10-19,146,4913,2036.4,772,59862
Powys,2020-03-11,1,3,2.3000000000000003,5,28
Pembrokeshire,2020-03-07,0,0,0.0,0,26
Outside Wales,2020-05-26,0,120,,28,553
Newport,2020-02-06,0,0,0.0,0,0
Outside Wales,2020-09-11,0,146,,57,2501
Torfaen,2020-11-15,9,1462,1556.0,99,21440
Swansea,2020-04-20,16,870,352.20000000000005,70,2294
Newport,2020-11-13,49,2576,1665.4,369,36952
Pembrokeshire,2020-03-06,0,0,0.0,0,26
Outside Wales,2020-05-25,0,120,,10,525
Powys,2020-03-10,2,2,1.5,6,23
Vale of Glamorgan,2020-08-30,0,811,607.1,109,15157
Newport,2020-10-22,30,1701,1099.7,359,30827
Vale of Glamorgan,2020-02-15,0,0,0.0,1,7
Rhondda Cynon Taf,2020-10-18,82,4767,1975.8000000000002,360,59090
Swansea,2020-04-19,27,854,345.8,66,2224
Torfaen,2020-11-14,28,1453,1546.4,101,21341
Outside Wales,2020-09-10,0,146,,46,2444
Newport,2020-11-12,38,2527,1633.7,269,36583
Newport,2020-02-05,0,0,0.0,0,0
Powys,2020-03-09,0,0,0.0,3,17
Rhondda Cynon Taf,2020-10-17,90,4685,1941.9,429,58730
Torfaen,2020-11-13,29,1425,1516.6000000000001,198,21240
Vale of Glamorgan,2020-02-14,0,0,0.0,0,6
Vale of Glamorgan,2020-08-29,1,811,607.1,124,15048
Outside Wales,2020-09-09,0,146,,23,2398
Swansea,2020-04-18,26,827,334.8,60,2158
Newport,2020-11-11,44,2489,1609.2,254,36314
Powys,2020-11-14,8,1235,932.5,86,24297
Outside Wales,2020-05-24,0,120,,1,515
Pembrokeshire,2020-03-05,0,0,0.0,2,26
Newport,2020-02-04,0,0,0.0,0,0
Rhondda Cynon Taf,2020-10-16,117,4595,1904.6000000000001,678,58301
Powys,2020-03-08,0,0,0.0,0,14
Rhondda Cynon Taf,2020-05-18,27,1497,620.5,149,5236
Torfaen,2020-11-12,31,1396,1485.7,190,21042
Vale of Glamorgan,2020-02-13,0,0,0.0,0,6
Outside Wales,2020-09-08,1,146,,28,2375
Pembrokeshire,2020-03-04,0,0,0.0,1,24
Rhondda Cynon Taf,2020-10-15,77,4478,1856.1000000000001,503,57623
Powys,2020-03-07,0,0,0.0,0,14
Vale of Glamorgan,2020-08-28,1,810,606.3000000000001,190,14924
Newport,2020-11-10,61,2445,1580.7,283,36060
Swansea,2020-04-17,37,801,324.3,110,2098
Outside Wales,2020-05-23,0,120,,8,514
Newport,2020-02-03,0,0,0.0,0,0
Powys,2020-11-13,12,1227,926.5,145,24211
Outside Wales,2020-09-07,1,145,,30,2347
Pembrokeshire,2020-03-03,0,0,0.0,1,23
Powys,2020-03-06,0,0,0.0,0,14
Rhondda Cynon Taf,2020-10-14,92,4401,1824.1000000000001,508,57120
Torfaen,2020-11-11,16,1365,1452.7,150,20852
Vale of Glamorgan,2020-02-12,0,0,0.0,1,6
Vale of Glamorgan,2020-08-27,5,809,605.6,156,14734
Outside Wales,2020-05-22,0,120,,4,506
Powys,2020-11-12,17,1215,917.4000000000001,169,24066
Outside Wales,2020-12-09,0,4187,,0,30652
Swansea,2020-04-16,43,764,309.3,87,1988
Outside Wales,2020-09-06,0,144,,24,2317
Newport,2020-11-09,33,2384,1541.3000000000002,309,35777
Powys,2020-03-05,0,0,0.0,1,14
Rhondda Cynon Taf,2020-10-13,120,4309,1786.0,683,56612
Pembrokeshire,2020-03-02,0,0,0.0,0,22
Torfaen,2020-11-10,24,1349,1435.7,173,20702
Powys,2020-08-14,3,363,274.1,78,9363
Outside Wales,2020-12-08,10,4187,,81,30652
Swansea,2020-04-15,47,721,291.90000000000003,108,1901
Newport,2020-11-08,23,2351,1520.0,167,35468
Vale of Glamorgan,2020-02-11,0,0,0.0,1,5
Outside Wales,2020-05-21,0,120,,4,502
Powys,2020-03-04,0,0,0.0,1,13
Powys,2020-11-11,12,1198,904.6,165,23897
Rhondda Cynon Taf,2020-10-12,78,4189,1736.3000000000002,505,55929
Rhondda Cynon Taf,2020-05-17,18,1470,609.3000000000001,109,5087
Pembrokeshire,2020-03-01,0,0,0.0,1,22
Outside Wales,2020-09-05,0,144,,23,2293
